"","Reporting_Area","Longitude","Latitude","Year","Month","Relative_Humidity","row_number"
"380","Bangkok",100.62353,13.771827,"2007","08",73.2444573807886,380
"381","Bangkok",100.62353,13.771827,"2007","09",77.4990477573277,381
"382","Bangkok",100.62353,13.771827,"2007","10",76.1854470585984,382
"383","Bangkok",100.62353,13.771827,"2007","11",63.3165585162238,383
"384","Bangkok",100.62353,13.771827,"2007","12",66.4927513503122,384
"385","Bangkok",100.62353,13.771827,"2008","01",67.0735385921958,385
"386","Bangkok",100.62353,13.771827,"2008","02",72.1860342592072,386
"387","Bangkok",100.62353,13.771827,"2008","03",68.1350109798042,387
"388","Bangkok",100.62353,13.771827,"2008","04",73.1664128065676,388
"389","Bangkok",100.62353,13.771827,"2008","05",76.0220781448618,389
"390","Bangkok",100.62353,13.771827,"2008","06",76.2833660243526,390
"391","Bangkok",100.62353,13.771827,"2008","07",76.4340763681009,391
"392","Bangkok",100.62353,13.771827,"2008","08",75.8645409246522,392
"393","Bangkok",100.62353,13.771827,"2008","09",77.829894258404,393
"394","Bangkok",100.62353,13.771827,"2008","10",80.536124829725,394
"395","Bangkok",100.62353,13.771827,"2008","11",72.591497144903,395
"396","Bangkok",100.62353,13.771827,"2008","12",65.5849010168515,396
"397","Bangkok",100.62353,13.771827,"2009","01",65.6346604444635,397
"398","Bangkok",100.62353,13.771827,"2009","02",69.5909960422833,398
"399","Bangkok",100.62353,13.771827,"2009","03",73.9159415328871,399
"400","Bangkok",100.62353,13.771827,"2009","04",71.758308039142,400
"401","Bangkok",100.62353,13.771827,"2009","05",77.7171702713411,401
"402","Bangkok",100.62353,13.771827,"2009","06",75.9744551198783,402
"403","Bangkok",100.62353,13.771827,"2009","07",74.6994290295236,403
"404","Bangkok",100.62353,13.771827,"2009","08",73.5849479258485,404
"405","Bangkok",100.62353,13.771827,"2009","09",78.7957965370595,405
"406","Bangkok",100.62353,13.771827,"2009","10",81.1846221597631,406
"407","Bangkok",100.62353,13.771827,"2009","11",69.6859478803259,407
"408","Bangkok",100.62353,13.771827,"2009","12",68.8854032231057,408
"409","Bangkok",100.62353,13.771827,"2010","01",74.5307811637389,409
"410","Bangkok",100.62353,13.771827,"2010","02",74.5367855606623,410
"411","Bangkok",100.62353,13.771827,"2010","03",68.5703342374317,411
"412","Bangkok",100.62353,13.771827,"2010","04",68.9642807423644,412
"413","Bangkok",100.62353,13.771827,"2010","05",72.7481530069455,413
"414","Bangkok",100.62353,13.771827,"2010","06",74.1371895072013,414
"415","Bangkok",100.62353,13.771827,"2010","07",77.7323410142912,415
"416","Bangkok",100.62353,13.771827,"2010","08",80.6925259587884,416
"417","Bangkok",100.62353,13.771827,"2010","09",80.9492920084974,417
"418","Bangkok",100.62353,13.771827,"2010","10",80.6403682101651,418
"419","Bangkok",100.62353,13.771827,"2010","11",68.1188176986441,419
"420","Bangkok",100.62353,13.771827,"2010","12",71.0877154751232,420
"421","Bangkok",100.62353,13.771827,"2011","01",64.8962573778601,421
"422","Bangkok",100.62353,13.771827,"2011","02",75.333391502181,422
"423","Bangkok",100.62353,13.771827,"2011","03",74.9365815096966,423
"424","Bangkok",100.62353,13.771827,"2011","04",76.3874435877857,424
"425","Bangkok",100.62353,13.771827,"2011","05",76.8334681132627,425
"426","Bangkok",100.62353,13.771827,"2011","06",77.2825453026561,426
"427","Bangkok",100.62353,13.771827,"2011","07",77.8300052108221,427
"428","Bangkok",100.62353,13.771827,"2011","08",78.8846887783313,428
"429","Bangkok",100.62353,13.771827,"2011","09",80.3133647945884,429
"430","Bangkok",100.62353,13.771827,"2011","10",80.5800944167475,430
"431","Bangkok",100.62353,13.771827,"2011","11",67.2647175460417,431
"432","Bangkok",100.62353,13.771827,"2011","12",65.261508860101,432
"433","Bangkok",100.62353,13.771827,"2012","01",75.1007965794652,433
"434","Bangkok",100.62353,13.771827,"2012","02",76.3751640229214,434
"435","Bangkok",100.62353,13.771827,"2012","03",71.7192060058304,435
"436","Bangkok",100.62353,13.771827,"2012","04",68.7491956153562,436
"437","Bangkok",100.62353,13.771827,"2012","05",72.5317187547117,437
"438","Bangkok",100.62353,13.771827,"2012","06",72.0131316105713,438
"439","Bangkok",100.62353,13.771827,"2012","07",77.4309476367651,439
"440","Bangkok",100.62353,13.771827,"2012","08",75.5245274432765,440
"441","Bangkok",100.62353,13.771827,"2012","09",82.2151641755093,441
"442","Bangkok",100.62353,13.771827,"2012","10",78.1894522370182,442
"443","Bangkok",100.62353,13.771827,"2012","11",79.4269532681644,443
"444","Bangkok",100.62353,13.771827,"2012","12",71.8829919810533,444
"445","Bangkok",100.62353,13.771827,"2013","01",71.089595151344,445
"446","Bangkok",100.62353,13.771827,"2013","02",72.6578050916948,446
"447","Bangkok",100.62353,13.771827,"2013","03",73.4416570504884,447
"448","Bangkok",100.62353,13.771827,"2013","04",71.275047048537,448
"449","Bangkok",100.62353,13.771827,"2013","05",69.8225082161874,449
"450","Bangkok",100.62353,13.771827,"2013","06",78.8516295426249,450
"451","Bangkok",100.62353,13.771827,"2013","07",77.9397642810668,451
"452","Bangkok",100.62353,13.771827,"2013","08",77.3635182686486,452
"453","Bangkok",100.62353,13.771827,"2013","09",81.1990559050136,453
"454","Bangkok",100.62353,13.771827,"2013","10",79.4454506174119,454
"455","Bangkok",100.62353,13.771827,"2013","11",74.1846386327313,455
"456","Bangkok",100.62353,13.771827,"2013","12",66.0251850572165,456
"457","Bangkok",100.62353,13.771827,"2014","01",64.057539570643,457
"458","Bangkok",100.62353,13.771827,"2014","02",75.5930143795784,458
"459","Bangkok",100.62353,13.771827,"2014","03",74.5680367114142,459
"460","Bangkok",100.62353,13.771827,"2014","04",71.5201516049491,460
"461","Bangkok",100.62353,13.771827,"2014","05",72.3167881818395,461
"462","Bangkok",100.62353,13.771827,"2014","06",74.8377585331788,462
"463","Bangkok",100.62353,13.771827,"2014","07",74.4334704383252,463
"464","Bangkok",100.62353,13.771827,"2014","08",77.179757152204,464
"465","Bangkok",100.62353,13.771827,"2014","09",77.6020253559756,465
"466","Bangkok",100.62353,13.771827,"2014","10",80.1577231436614,466
"467","Bangkok",100.62353,13.771827,"2014","11",75.0222480755804,467
"468","Bangkok",100.62353,13.771827,"2014","12",65.487311945392,468
"469","Bangkok",100.62353,13.771827,"2015","01",68.7237704496769,469
"470","Bangkok",100.62353,13.771827,"2015","02",69.0996440515949,470
"471","Bangkok",100.62353,13.771827,"2015","03",74.7977666152628,471
"472","Bangkok",100.62353,13.771827,"2015","04",72.3993691831756,472
"473","Bangkok",100.62353,13.771827,"2015","05",69.2013816199223,473
"474","Bangkok",100.62353,13.771827,"2015","06",71.6699528093859,474
"475","Bangkok",100.62353,13.771827,"2015","07",69.9816938205456,475
"476","Bangkok",100.62353,13.771827,"2015","08",73.6097574392577,476
"477","Bangkok",100.62353,13.771827,"2015","09",78.7420718539639,477
"478","Bangkok",100.62353,13.771827,"2015","10",80.309975340927,478
"479","Bangkok",100.62353,13.771827,"2015","11",76.5306908161227,479
"480","Bangkok",100.62353,13.771827,"2015","12",73.0218963169995,480
"481","Bangkok",100.62353,13.771827,"2016","01",74.8635022668544,481
"482","Bangkok",100.62353,13.771827,"2016","02",67.5550095564962,482
"483","Bangkok",100.62353,13.771827,"2016","03",72.5426654860979,483
"484","Bangkok",100.62353,13.771827,"2016","04",69.7236206797693,484
"485","Bangkok",100.62353,13.771827,"2016","05",70.5893453566309,485
"486","Bangkok",100.62353,13.771827,"2016","06",75.1815639142469,486
"487","Bangkok",100.62353,13.771827,"2016","07",79.336040696169,487
"488","Bangkok",100.62353,13.771827,"2016","08",73.6533547353858,488
"489","Bangkok",100.62353,13.771827,"2016","09",80.1915096364508,489
"490","Bangkok",100.62353,13.771827,"2016","10",81.9298005908232,490
"491","Bangkok",100.62353,13.771827,"2016","11",77.4161690283841,491
"492","Bangkok",100.62353,13.771827,"2016","12",68.0449623687817,492
"493","Bangkok",100.62353,13.771827,"2017","01",72.5172222889517,493
"494","Bangkok",100.62353,13.771827,"2017","02",67.3484579072712,494
"495","Bangkok",100.62353,13.771827,"2017","03",73.3609273915053,495
"496","Bangkok",100.62353,13.771827,"2017","04",71.8898865615953,496
"497","Bangkok",100.62353,13.771827,"2017","05",80.3663669142191,497
"498","Bangkok",100.62353,13.771827,"2017","06",77.2471056143065,498
"499","Bangkok",100.62353,13.771827,"2017","07",80.1067319222131,499
"500","Bangkok",100.62353,13.771827,"2017","08",79.3199379800901,500
"501","Bangkok",100.62353,13.771827,"2017","09",80.1244246421687,501
"502","Bangkok",100.62353,13.771827,"2017","10",81.034834954631,502
"503","Bangkok",100.62353,13.771827,"2017","11",76.6725269054857,503
"504","Bangkok",100.62353,13.771827,"2017","12",71.4641654768919,504
"505","Bangkok",100.62353,13.771827,"2018","01",79.3891185660827,505
"506","Bangkok",100.62353,13.771827,"2018","02",76.2735593528476,506
"507","Bangkok",100.62353,13.771827,"2018","03",77.0285351678481,507
"508","Bangkok",100.62353,13.771827,"2018","04",77.1148257674627,508
"509","Bangkok",100.62353,13.771827,"2018","05",80.3798598518281,509
"510","Bangkok",100.62353,13.771827,"2018","06",75.3124673349557,510
"511","Bangkok",100.62353,13.771827,"2018","07",75.9710236048755,511
"512","Bangkok",100.62353,13.771827,"2018","08",78.0906549576059,512
"513","Bangkok",100.62353,13.771827,"2018","09",80.2341447680693,513
"514","Bangkok",100.62353,13.771827,"2018","10",79.8224767925054,514
"515","Bangkok",100.62353,13.771827,"2018","11",74.3780298754042,515
"516","Bangkok",100.62353,13.771827,"2018","12",72.6876470969012,516
"517","Bangkok",100.62353,13.771827,"2019","01",70.0873902563245,517
"518","Bangkok",100.62353,13.771827,"2019","02",76.7630802707264,518
"519","Bangkok",100.62353,13.771827,"2019","03",74.5057472899521,519
"520","Bangkok",100.62353,13.771827,"2019","04",72.277076630581,520
"521","Bangkok",100.62353,13.771827,"2019","05",71.5550834855105,521
"522","Bangkok",100.62353,13.771827,"2019","06",76.3608182331729,522
"523","Bangkok",100.62353,13.771827,"2019","07",73.2411910213371,523
"524","Bangkok",100.62353,13.771827,"2019","08",77.4356187743416,524
"525","Bangkok",100.62353,13.771827,"2019","09",79.052083801487,525
"526","Bangkok",100.62353,13.771827,"2019","10",76.2240756435802,526
"527","Bangkok",100.62353,13.771827,"2019","11",68.260359431106,527
"528","Bangkok",100.62353,13.771827,"2019","12",67.4436882453973,528
"529","Bangkok",100.62353,13.771827,"2020","01",72.3332927006157,529
"530","Bangkok",100.62353,13.771827,"2020","02",67.7312493312954,530
"531","Bangkok",100.62353,13.771827,"2020","03",72.5275601729078,531
"532","Bangkok",100.62353,13.771827,"2020","04",72.0846278537198,532
"533","Bangkok",100.62353,13.771827,"2020","05",73.4084262893206,533
"534","Bangkok",100.62353,13.771827,"2020","06",77.191378115475,534
"535","Bangkok",100.62353,13.771827,"2020","07",76.6563253425363,535
"536","Bangkok",100.62353,13.771827,"2020","08",76.8105805911248,536
"537","Bangkok",100.62353,13.771827,"2020","09",80.0772876603586,537
"538","Bangkok",100.62353,13.771827,"2020","10",82.518100656976,538
"539","Bangkok",100.62353,13.771827,"2020","11",70.4872020349933,539
"540","Bangkok",100.62353,13.771827,"2020","12",66.9478702137419,540
"541","Bungkan",103.71093,18.148785,"2011","01",68.834365234375,601
"542","Bungkan",103.71093,18.148785,"2011","02",70.6778976579146,602
"543","Bungkan",103.71093,18.148785,"2011","03",69.6912001592463,603
"544","Bungkan",103.71093,18.148785,"2011","04",66.2865449246493,604
"545","Bungkan",103.71093,18.148785,"2011","05",81.5157453502308,605
"546","Bungkan",103.71093,18.148785,"2011","06",85.519461517334,606
"547","Bungkan",103.71093,18.148785,"2011","07",86.4990234513716,607
"548","Bungkan",103.71093,18.148785,"2011","08",87.0386915033514,608
"549","Bungkan",103.71093,18.148785,"2011","09",87.5028135819869,609
"550","Bungkan",103.71093,18.148785,"2011","10",79.6332735789906,610
"551","Bungkan",103.71093,18.148785,"2011","11",70.5578315596147,611
"552","Bungkan",103.71093,18.148785,"2011","12",67.377636829723,612
"553","Bungkan",103.71093,18.148785,"2012","01",73.7958496232466,613
"554","Bungkan",103.71093,18.148785,"2012","02",71.8936320495606,614
"555","Bungkan",103.71093,18.148785,"2012","03",75.4581892117587,615
"556","Bungkan",103.71093,18.148785,"2012","04",78.3209537159313,616
"557","Bungkan",103.71093,18.148785,"2012","05",85.6534371532093,617
"558","Bungkan",103.71093,18.148785,"2012","06",84.7037876614657,618
"559","Bungkan",103.71093,18.148785,"2012","07",86.4325241921165,619
"560","Bungkan",103.71093,18.148785,"2012","08",87.1579286193848,620
"561","Bungkan",103.71093,18.148785,"2012","09",81.8946787608754,621
"562","Bungkan",103.71093,18.148785,"2012","10",69.8919320956144,622
"563","Bungkan",103.71093,18.148785,"2012","11",69.1363044461337,623
"564","Bungkan",103.71093,18.148785,"2012","12",69.4113452703303,624
"565","Bungkan",103.71093,18.148785,"2013","01",70.5395008433949,625
"566","Bungkan",103.71093,18.148785,"2013","02",66.0133253201571,626
"567","Bungkan",103.71093,18.148785,"2013","03",64.9658838168058,627
"568","Bungkan",103.71093,18.148785,"2013","04",68.5677916925604,628
"569","Bungkan",103.71093,18.148785,"2013","05",82.4861346712979,629
"570","Bungkan",103.71093,18.148785,"2013","06",83.9997059076483,630
"571","Bungkan",103.71093,18.148785,"2013","07",88.7597591469505,631
"572","Bungkan",103.71093,18.148785,"2013","08",86.4726538640803,632
"573","Bungkan",103.71093,18.148785,"2013","09",86.0794807711515,633
"574","Bungkan",103.71093,18.148785,"2013","10",75.0158924727006,634
"575","Bungkan",103.71093,18.148785,"2013","11",67.3085379860618,635
"576","Bungkan",103.71093,18.148785,"2013","12",67.4678899175471,636
"577","Bungkan",103.71093,18.148785,"2014","01",67.4212831670588,637
"578","Bungkan",103.71093,18.148785,"2014","02",69.219327656139,638
"579","Bungkan",103.71093,18.148785,"2014","03",68.9311887012828,639
"580","Bungkan",103.71093,18.148785,"2014","04",77.4414683671431,640
"581","Bungkan",103.71093,18.148785,"2014","05",79.6461232549494,641
"582","Bungkan",103.71093,18.148785,"2014","06",87.8134605130282,642
"583","Bungkan",103.71093,18.148785,"2014","07",88.7122872786088,643
"584","Bungkan",103.71093,18.148785,"2014","08",87.8505981861461,644
"585","Bungkan",103.71093,18.148785,"2014","09",86.4314766485041,645
"586","Bungkan",103.71093,18.148785,"2014","10",70.5099660006436,646
"587","Bungkan",103.71093,18.148785,"2014","11",68.7581192155318,647
"588","Bungkan",103.71093,18.148785,"2014","12",63.9649350669167,648
"589","Bungkan",103.71093,18.148785,"2015","01",66.7277791664817,649
"590","Bungkan",103.71093,18.148785,"2015","02",70.4872100691362,650
"591","Bungkan",103.71093,18.148785,"2015","03",71.9743718095259,651
"592","Bungkan",103.71093,18.148785,"2015","04",60.2202013674649,652
"593","Bungkan",103.71093,18.148785,"2015","05",78.8677746027166,653
"594","Bungkan",103.71093,18.148785,"2015","06",82.6731420621005,654
"595","Bungkan",103.71093,18.148785,"2015","07",85.2713499173251,655
"596","Bungkan",103.71093,18.148785,"2015","08",86.0143295565519,656
"597","Bungkan",103.71093,18.148785,"2015","09",85.0168731966886,657
"598","Bungkan",103.71093,18.148785,"2015","10",78.7797944363681,658
"599","Bungkan",103.71093,18.148785,"2015","11",71.9509758273038,659
"600","Bungkan",103.71093,18.148785,"2015","12",69.4386963722923,660
"601","Bungkan",103.71093,18.148785,"2016","01",74.7657510792125,661
"602","Bungkan",103.71093,18.148785,"2016","02",63.8567843905362,662
"603","Bungkan",103.71093,18.148785,"2016","03",62.5485627330433,663
"604","Bungkan",103.71093,18.148785,"2016","04",68.151641776345,664
"605","Bungkan",103.71093,18.148785,"2016","05",79.9154820112749,665
"606","Bungkan",103.71093,18.148785,"2016","06",84.4137857333097,666
"607","Bungkan",103.71093,18.148785,"2016","07",86.2539311356978,667
"608","Bungkan",103.71093,18.148785,"2016","08",86.6927627979625,668
"609","Bungkan",103.71093,18.148785,"2016","09",85.4642733209783,669
"610","Bungkan",103.71093,18.148785,"2016","10",80.1401548489657,670
"611","Bungkan",103.71093,18.148785,"2016","11",72.5018914378773,671
"612","Bungkan",103.71093,18.148785,"2016","12",61.2888674441251,672
"613","Bungkan",103.71093,18.148785,"2017","01",63.619561289007,673
"614","Bungkan",103.71093,18.148785,"2017","02",57.8935859680176,674
"615","Bungkan",103.71093,18.148785,"2017","03",69.2218998163397,675
"616","Bungkan",103.71093,18.148785,"2017","04",72.1361192876642,676
"617","Bungkan",103.71093,18.148785,"2017","05",80.0282640491832,677
"618","Bungkan",103.71093,18.148785,"2017","06",84.5335011014071,678
"619","Bungkan",103.71093,18.148785,"2017","07",88.2894852655584,679
"620","Bungkan",103.71093,18.148785,"2017","08",86.0890316356312,680
"621","Bungkan",103.71093,18.148785,"2017","09",85.4035298572887,681
"622","Bungkan",103.71093,18.148785,"2017","10",79.19747645985,682
"623","Bungkan",103.71093,18.148785,"2017","11",67.3562769386985,683
"624","Bungkan",103.71093,18.148785,"2017","12",65.7291990245472,684
"625","Bungkan",103.71093,18.148785,"2018","01",66.2212761757591,685
"626","Bungkan",103.71093,18.148785,"2018","02",65.795502797907,686
"627","Bungkan",103.71093,18.148785,"2018","03",67.5910247941451,687
"628","Bungkan",103.71093,18.148785,"2018","04",67.146601451527,688
"629","Bungkan",103.71093,18.148785,"2018","05",82.2615680763938,689
"630","Bungkan",103.71093,18.148785,"2018","06",85.0780638538707,690
"631","Bungkan",103.71093,18.148785,"2018","07",88.0903131935813,691
"632","Bungkan",103.71093,18.148785,"2018","08",88.0051803727583,692
"633","Bungkan",103.71093,18.148785,"2018","09",82.5409686001864,693
"634","Bungkan",103.71093,18.148785,"2018","10",72.8050487726385,694
"635","Bungkan",103.71093,18.148785,"2018","11",67.7483202153986,695
