"","row_number","Reporting_Area","Longitude","Latitude","Month","Year","Dengue_Cases","Relative_Humidity"
"10323",10383,"Samut Songkhram",100.21175,13.570334,3,2006,10,73.9622818026408
"10324",10384,"Samut Songkhram",100.21175,13.570334,4,2006,5,71.9741643269857
"10325",10385,"Samut Songkhram",100.21175,13.570334,5,2006,13,71.0671943548198
"10326",10386,"Samut Songkhram",100.21175,13.570334,6,2006,11,73.1203524520974
"10327",10387,"Samut Songkhram",100.21175,13.570334,7,2006,15,77.815943699257
"10328",10388,"Samut Songkhram",100.21175,13.570334,8,2006,14,71.265970599937
"10329",10389,"Samut Songkhram",100.21175,13.570334,9,2006,19,79.164614492512
"10330",10390,"Samut Songkhram",100.21175,13.570334,10,2006,18,81.5673116380613
"10331",10391,"Samut Songkhram",100.21175,13.570334,11,2006,17,77.3443189965874
"10332",10392,"Samut Songkhram",100.21175,13.570334,12,2006,9,68.4478794837569
"10333",10393,"Samut Songkhram",100.21175,13.570334,1,2007,9,74.3751715200919
"10334",10394,"Samut Songkhram",100.21175,13.570334,2,2007,6,68.0252902959686
"10335",10395,"Samut Songkhram",100.21175,13.570334,3,2007,12,73.4666248728767
"10336",10396,"Samut Songkhram",100.21175,13.570334,4,2007,14,72.9081257838829
"10337",10397,"Samut Songkhram",100.21175,13.570334,5,2007,10,79.1058319690181
"10338",10398,"Samut Songkhram",100.21175,13.570334,6,2007,46,74.914223099586
"10339",10399,"Samut Songkhram",100.21175,13.570334,7,2007,32,77.6876463713469
"10340",10400,"Samut Songkhram",100.21175,13.570334,8,2007,63,77.0889917843222
"10341",10401,"Samut Songkhram",100.21175,13.570334,9,2007,51,78.2296500278714
"10342",10402,"Samut Songkhram",100.21175,13.570334,10,2007,55,80.4408470935032
"10343",10403,"Samut Songkhram",100.21175,13.570334,11,2007,47,77.2448420306436
"10344",10404,"Samut Songkhram",100.21175,13.570334,12,2007,38,71.7634760871173
"10345",10405,"Samut Songkhram",100.21175,13.570334,1,2008,18,78.2718945172877
"10346",10406,"Samut Songkhram",100.21175,13.570334,2,2008,4,75.7986442050643
"10347",10407,"Samut Songkhram",100.21175,13.570334,3,2008,9,76.7251768423841
"10348",10408,"Samut Songkhram",100.21175,13.570334,4,2008,10,76.0124414148933
"10349",10409,"Samut Songkhram",100.21175,13.570334,5,2008,12,78.9126124662511
"10350",10410,"Samut Songkhram",100.21175,13.570334,6,2008,25,74.8808408583431
"10351",10411,"Samut Songkhram",100.21175,13.570334,7,2008,29,73.077972146161
"10352",10412,"Samut Songkhram",100.21175,13.570334,8,2008,23,76.5489106022455
"10353",10413,"Samut Songkhram",100.21175,13.570334,9,2008,21,79.3346852155033
"10354",10414,"Samut Songkhram",100.21175,13.570334,10,2008,7,80.3034570565151
"10355",10415,"Samut Songkhram",100.21175,13.570334,11,2008,5,75.1984506577968
"10356",10416,"Samut Songkhram",100.21175,13.570334,12,2008,2,73.2233602985058
"10357",10417,"Samut Songkhram",100.21175,13.570334,1,2009,2,71.8938311076112
"10358",10418,"Samut Songkhram",100.21175,13.570334,2,2009,1,77.2865124704531
"10359",10419,"Samut Songkhram",100.21175,13.570334,3,2009,2,74.6817473700363
"10360",10420,"Samut Songkhram",100.21175,13.570334,4,2009,5,72.177402122348
"10361",10421,"Samut Songkhram",100.21175,13.570334,5,2009,6,71.0144649663522
"10362",10422,"Samut Songkhram",100.21175,13.570334,6,2009,5,75.530493759122
"10363",10423,"Samut Songkhram",100.21175,13.570334,7,2009,12,71.4750512648772
"10364",10424,"Samut Songkhram",100.21175,13.570334,8,2009,29,77.6556101281658
"10365",10425,"Samut Songkhram",100.21175,13.570334,9,2009,18,78.5540844453965
"10366",10426,"Samut Songkhram",100.21175,13.570334,10,2009,13,77.6247882385919
"10367",10427,"Samut Songkhram",100.21175,13.570334,11,2009,10,70.6048742057451
"10368",10428,"Samut Songkhram",100.21175,13.570334,12,2009,4,68.8830779829836
"10369",10429,"Samut Songkhram",100.21175,13.570334,1,2010,7,73.9306306859767
"10370",10430,"Samut Songkhram",100.21175,13.570334,2,2010,11,69.7719248354045
"10371",10431,"Samut Songkhram",100.21175,13.570334,3,2010,9,73.5896960156676
"10372",10432,"Samut Songkhram",100.21175,13.570334,4,2010,7,74.2478178269463
"10373",10433,"Samut Songkhram",100.21175,13.570334,5,2010,7,73.0456403345844
"10374",10434,"Samut Songkhram",100.21175,13.570334,6,2010,4,76.5749382567562
"10375",10435,"Samut Songkhram",100.21175,13.570334,7,2010,7,74.3994704103158
"10376",10436,"Samut Songkhram",100.21175,13.570334,8,2010,12,75.8147257719684
"10377",10437,"Samut Songkhram",100.21175,13.570334,9,2010,12,78.3574849380127
"10378",10438,"Samut Songkhram",100.21175,13.570334,10,2010,8,81.8959999500017
"10379",10439,"Samut Songkhram",100.21175,13.570334,11,2010,16,72.0291627871445
"10380",10440,"Samut Songkhram",100.21175,13.570334,12,2010,13,68.4764772136746
"10381",10441,"Samut Songkhram",99.95315,13.396103,1,2011,7,68.2255188777577
"10382",10442,"Samut Songkhram",99.95315,13.396103,2,2011,9,70.8629586462475
"10383",10443,"Samut Songkhram",99.95315,13.396103,3,2011,21,71.5732439634144
"10384",10444,"Samut Songkhram",99.95315,13.396103,4,2011,37,70.30257641245
"10385",10445,"Samut Songkhram",99.95315,13.396103,5,2011,57,76.4566682914559
"10386",10446,"Samut Songkhram",99.95315,13.396103,6,2011,65,73.6529118121694
"10387",10447,"Samut Songkhram",99.95315,13.396103,7,2011,85,75.7311072208972
"10388",10448,"Samut Songkhram",99.95315,13.396103,8,2011,63,73.2565336291237
"10389",10449,"Samut Songkhram",99.95315,13.396103,9,2011,44,77.5641902744889
"10390",10450,"Samut Songkhram",99.95315,13.396103,10,2011,32,77.8719480738413
"10391",10451,"Samut Songkhram",99.95315,13.396103,11,2011,48,65.4012447977437
"10392",10452,"Samut Songkhram",99.95315,13.396103,12,2011,13,62.0507985427423
"10393",10453,"Samut Songkhram",99.95315,13.396103,1,2012,15,67.595151159211
"10394",10454,"Samut Songkhram",99.95315,13.396103,2,2012,18,70.9731820172568
"10395",10455,"Samut Songkhram",99.95315,13.396103,3,2012,8,69.3052844142241
"10396",10456,"Samut Songkhram",99.95315,13.396103,4,2012,8,70.4660579110813
"10397",10457,"Samut Songkhram",99.95315,13.396103,5,2012,12,79.1730508981982
"10398",10458,"Samut Songkhram",99.95315,13.396103,6,2012,20,75.2369816283849
"10399",10459,"Samut Songkhram",99.95315,13.396103,7,2012,22,75.2274817999545
"10400",10460,"Samut Songkhram",99.95315,13.396103,8,2012,35,70.6149949052921
"10401",10461,"Samut Songkhram",99.95315,13.396103,9,2012,16,78.3518612675866
"10402",10462,"Samut Songkhram",99.95315,13.396103,10,2012,36,76.2155503817893
"10403",10463,"Samut Songkhram",99.95315,13.396103,11,2012,26,63.9156617247233
"10404",10464,"Samut Songkhram",99.95315,13.396103,12,2012,28,66.1218578733961
"10405",10465,"Samut Songkhram",99.95315,13.396103,1,2013,22,67.0355583876722
"10406",10466,"Samut Songkhram",99.95315,13.396103,2,2013,23,73.2757199929579
"10407",10467,"Samut Songkhram",99.95315,13.396103,3,2013,35,69.0566188186477
"10408",10468,"Samut Songkhram",99.95315,13.396103,4,2013,23,72.1317366118629
"10409",10469,"Samut Songkhram",99.95315,13.396103,5,2013,11,76.0501883567662
"10410",10470,"Samut Songkhram",99.95315,13.396103,6,2013,11,77.3690379890143
"10411",10471,"Samut Songkhram",99.95315,13.396103,7,2013,20,77.5790630319188
"10412",10472,"Samut Songkhram",99.95315,13.396103,8,2013,34,76.3628289299819
"10413",10473,"Samut Songkhram",99.95315,13.396103,9,2013,25,76.3317045231455
"10414",10474,"Samut Songkhram",99.95315,13.396103,10,2013,35,79.2946962372781
"10415",10475,"Samut Songkhram",99.95315,13.396103,11,2013,25,71.448807571309
"10416",10476,"Samut Songkhram",99.95315,13.396103,12,2013,7,64.5728118504597
"10417",10477,"Samut Songkhram",99.95315,13.396103,1,2014,3,65.8643981538946
"10418",10478,"Samut Songkhram",99.95315,13.396103,2,2014,3,70.2891295928596
"10419",10479,"Samut Songkhram",99.95315,13.396103,3,2014,5,71.4371668345934
"10420",10480,"Samut Songkhram",99.95315,13.396103,4,2014,11,67.7936082185554
"10421",10481,"Samut Songkhram",99.95315,13.396103,5,2014,18,76.0904591864456
"10422",10482,"Samut Songkhram",99.95315,13.396103,6,2014,9,74.9885055906282
"10423",10483,"Samut Songkhram",99.95315,13.396103,7,2014,12,75.0654757012077
"10424",10484,"Samut Songkhram",99.95315,13.396103,8,2014,17,73.1475708261712
"10425",10485,"Samut Songkhram",99.95315,13.396103,9,2014,17,75.6858728442966
"10426",10486,"Samut Songkhram",99.95315,13.396103,10,2014,26,81.1838319695304
"10427",10487,"Samut Songkhram",99.95315,13.396103,11,2014,27,67.2898720133949
"10428",10488,"Samut Songkhram",99.95315,13.396103,12,2014,20,69.9783512018196
"10429",10489,"Samut Songkhram",99.95315,13.396103,1,2015,20,71.3511318593846
"10430",10490,"Samut Songkhram",99.95315,13.396103,2,2015,29,71.9656991156559
"10431",10491,"Samut Songkhram",99.95315,13.396103,3,2015,43,69.1348271679546
"10432",10492,"Samut Songkhram",99.95315,13.396103,4,2015,36,69.6353644834847
"10433",10493,"Samut Songkhram",99.95315,13.396103,5,2015,47,69.7137672064166
"10434",10494,"Samut Songkhram",99.95315,13.396103,6,2015,34,72.3844626059819
"10435",10495,"Samut Songkhram",99.95315,13.396103,7,2015,57,76.0366710746325
"10436",10496,"Samut Songkhram",99.95315,13.396103,8,2015,106,78.3581082459103
"10437",10497,"Samut Songkhram",99.95315,13.396103,9,2015,111,79.3985867513242
"10438",10498,"Samut Songkhram",99.95315,13.396103,10,2015,79,81.0084517615724
"10439",10499,"Samut Songkhram",99.95315,13.396103,11,2015,69,70.7781279576495
"10440",10500,"Samut Songkhram",99.95315,13.396103,12,2015,43,73.2778929173785
"10441",10501,"Samut Songkhram",99.95315,13.396103,1,2016,21,68.4358224577273
"10442",10502,"Samut Songkhram",99.95315,13.396103,2,2016,9,75.4049854633885
"10443",10503,"Samut Songkhram",99.95315,13.396103,3,2016,8,74.8882432186619
"10444",10504,"Samut Songkhram",99.95315,13.396103,4,2016,5,72.9226678347023
"10445",10505,"Samut Songkhram",99.95315,13.396103,5,2016,3,73.0435037969961
"10446",10506,"Samut Songkhram",99.95315,13.396103,6,2016,2,73.6768312004036
"10447",10507,"Samut Songkhram",99.95315,13.396103,7,2016,1,75.1070145323945
"10448",10508,"Samut Songkhram",99.95315,13.396103,8,2016,8,76.523208533991
"10449",10509,"Samut Songkhram",99.95315,13.396103,9,2016,3,77.3351474526692
"10450",10510,"Samut Songkhram",99.95315,13.396103,10,2016,3,81.6362329511665
"10451",10511,"Samut Songkhram",99.95315,13.396103,11,2016,3,71.0713528187932
"10452",10512,"Samut Songkhram",99.95315,13.396103,12,2016,3,67.9511702439737
"10453",10513,"Samut Songkhram",99.95315,13.396103,1,2017,4,75.4846065615763
"10454",10514,"Samut Songkhram",99.95315,13.396103,2,2017,1,73.3723962348804
"10455",10515,"Samut Songkhram",99.95315,13.396103,3,2017,3,70.3679172931905
"10456",10516,"Samut Songkhram",99.95315,13.396103,4,2017,6,68.1967111878336
"10457",10517,"Samut Songkhram",99.95315,13.396103,5,2017,1,70.2049615714752
"10458",10518,"Samut Songkhram",99.95315,13.396103,6,2017,4,69.3278907310857
"10459",10519,"Samut Songkhram",99.95315,13.396103,7,2017,11,74.4426043216004
"10460",10520,"Samut Songkhram",99.95315,13.396103,8,2017,19,76.8637034636463
"10461",10521,"Samut Songkhram",99.95315,13.396103,9,2017,37,81.7417602911632
"10462",10522,"Samut Songkhram",99.95315,13.396103,10,2017,19,79.163142304499
"10463",10523,"Samut Songkhram",99.95315,13.396103,11,2017,22,81.774586284801
"10464",10524,"Samut Songkhram",99.95315,13.396103,12,2017,23,74.1344876647276
"10465",10525,"Samut Songkhram",99.95315,13.396103,1,2018,16,72.2472098149234
"10466",10526,"Samut Songkhram",99.95315,13.396103,2,2018,16,73.3408050882081
"10467",10527,"Samut Songkhram",99.95315,13.396103,3,2018,6,71.6018642936785
"10468",10528,"Samut Songkhram",99.95315,13.396103,4,2018,6,69.2652811128724
"10469",10529,"Samut Songkhram",99.95315,13.396103,5,2018,14,70.4375793697132
"10470",10530,"Samut Songkhram",99.95315,13.396103,6,2018,31,78.2963598385537
"10471",10531,"Samut Songkhram",99.95315,13.396103,7,2018,30,77.6232101887513
"10472",10532,"Samut Songkhram",99.95315,13.396103,8,2018,34,76.8091292082024
"10473",10533,"Samut Songkhram",99.95315,13.396103,9,2018,32,80.8002138005003
"10474",10534,"Samut Songkhram",99.95315,13.396103,10,2018,12,81.0870009429374
"10475",10535,"Samut Songkhram",99.95315,13.396103,11,2018,14,78.8326879119459
"10476",10536,"Samut Songkhram",99.95315,13.396103,12,2018,22,70.1790694610877
"10477",10537,"Samut Songkhram",99.95315,13.396103,1,2019,19,68.4928345303355
"10478",10538,"Samut Songkhram",99.95315,13.396103,2,2019,8,76.000833737309
"10479",10539,"Samut Songkhram",99.95315,13.396103,3,2019,7,74.1251548840224
"10480",10540,"Samut Songkhram",99.95315,13.396103,4,2019,4,69.8977310061994
"10481",10541,"Samut Songkhram",99.95315,13.396103,5,2019,5,71.9997873276952
"10482",10542,"Samut Songkhram",99.95315,13.396103,6,2019,6,73.7252401847653
"10483",10543,"Samut Songkhram",99.95315,13.396103,7,2019,19,73.7888950493478
"10484",10544,"Samut Songkhram",99.95315,13.396103,8,2019,34,76.5322328837618
"10485",10545,"Samut Songkhram",99.95315,13.396103,9,2019,46,77.9224617003015
"10486",10546,"Samut Songkhram",99.95315,13.396103,10,2019,41,81.6953981495783
"10487",10547,"Samut Songkhram",99.95315,13.396103,11,2019,42,78.3275643312644
"10488",10548,"Samut Songkhram",99.95315,13.396103,12,2019,26,69.972098880574
"10489",10549,"Samut Songkhram",99.95315,13.396103,1,2020,19,73.3503066608155
"10490",10550,"Samut Songkhram",99.95315,13.396103,2,2020,8,71.352628851739
"10491",10551,"Samut Songkhram",99.95315,13.396103,3,2020,7,74.8300777234529
"10492",10552,"Samut Songkhram",99.95315,13.396103,4,2020,4,68.622842059771
"10493",10553,"Samut Songkhram",99.95315,13.396103,5,2020,5,69.5068694107958
"10494",10554,"Samut Songkhram",99.95315,13.396103,6,2020,6,72.0586451728643
"10495",10555,"Samut Songkhram",99.95315,13.396103,7,2020,19,70.8855943684984
"10496",10556,"Samut Songkhram",99.95315,13.396103,8,2020,34,74.7393786795512
"10497",10557,"Samut Songkhram",99.95315,13.396103,9,2020,46,77.980380815329
"10498",10558,"Samut Songkhram",99.95315,13.396103,10,2020,41,78.7401896018106
"10499",10559,"Samut Songkhram",99.95315,13.396103,11,2020,42,74.1913020878594
"10500",10560,"Samut Songkhram",99.95315,13.396103,12,2020,26,70.2174441150783
"10501",10561,"Saraburi",99.95315,13.396103,1,2006,13,71.603179975797
"10502",10562,"Saraburi",99.95315,13.396103,2,2006,4,67.9301880512041
"10503",10563,"Saraburi",99.95315,13.396103,3,2006,11,72.3504302986795
"10504",10564,"Saraburi",99.95315,13.396103,4,2006,8,69.9321304903601
"10505",10565,"Saraburi",99.95315,13.396103,5,2006,48,71.1422461366369
"10506",10566,"Saraburi",99.95315,13.396103,6,2006,61,73.0662952436205
"10507",10567,"Saraburi",99.95315,13.396103,7,2006,51,77.7434322614527
"10508",10568,"Saraburi",99.95315,13.396103,8,2006,36,72.6420836977339
"10509",10569,"Saraburi",99.95315,13.396103,9,2006,15,79.0507830300541
"10510",10570,"Saraburi",99.95315,13.396103,10,2006,13,81.8161539183665
"10511",10571,"Saraburi",99.95315,13.396103,11,2006,22,78.4412118611963
"10512",10572,"Saraburi",99.95315,13.396103,12,2006,16,70.0110241315058
"10513",10573,"Saraburi",99.95315,13.396103,1,2007,3,76.3497802091348
"10514",10574,"Saraburi",99.95315,13.396103,2,2007,18,69.3544726483019
"10515",10575,"Saraburi",99.95315,13.396103,3,2007,15,72.3906928517974
"10516",10576,"Saraburi",99.95315,13.396103,4,2007,10,70.0366207418788
"10517",10577,"Saraburi",99.95315,13.396103,5,2007,12,76.5138658953739
"10518",10578,"Saraburi",99.95315,13.396103,6,2007,59,72.2174615278708
"10519",10579,"Saraburi",99.95315,13.396103,7,2007,68,75.1913646408912
"10520",10580,"Saraburi",99.95315,13.396103,8,2007,73,74.2074823515781
"10521",10581,"Saraburi",99.95315,13.396103,9,2007,46,76.0155912272687
"10522",10582,"Saraburi",99.95315,13.396103,10,2007,49,80.1397996634423
"10523",10583,"Saraburi",99.95315,13.396103,11,2007,37,77.0928367770673
"10524",10584,"Saraburi",99.95315,13.396103,12,2007,23,71.6384223583357
"10525",10585,"Saraburi",99.95315,13.396103,1,2008,16,75.5856833496756
"10526",10586,"Saraburi",99.95315,13.396103,2,2008,31,74.6867507297063
"10527",10587,"Saraburi",99.95315,13.396103,3,2008,37,74.7126357267769
"10528",10588,"Saraburi",99.95315,13.396103,4,2008,42,74.418882505569
"10529",10589,"Saraburi",99.95315,13.396103,5,2008,79,78.8170181263375
"10530",10590,"Saraburi",99.95315,13.396103,6,2008,151,74.8266922427595
"10531",10591,"Saraburi",99.95315,13.396103,7,2008,115,72.7346278270129
"10532",10592,"Saraburi",99.95315,13.396103,8,2008,110,77.1795308373034
"10533",10593,"Saraburi",99.95315,13.396103,9,2008,66,79.6582487744176
"10534",10594,"Saraburi",99.95315,13.396103,10,2008,55,80.8364457026768
"10535",10595,"Saraburi",99.95315,13.396103,11,2008,55,76.3380545045049
"10536",10596,"Saraburi",99.95315,13.396103,12,2008,23,73.5785084346855
"10537",10597,"Saraburi",99.95315,13.396103,1,2009,17,71.5292867148929
"10538",10598,"Saraburi",99.95315,13.396103,2,2009,20,74.3903051643006
"10539",10599,"Saraburi",99.95315,13.396103,3,2009,11,71.6184048375809
"10540",10600,"Saraburi",99.95315,13.396103,4,2009,24,68.898375010443
"10541",10601,"Saraburi",99.95315,13.396103,5,2009,30,70.4729531368008
"10542",10602,"Saraburi",99.95315,13.396103,6,2009,59,75.9496404544681
"10543",10603,"Saraburi",99.95315,13.396103,7,2009,56,71.8222032775713
"10544",10604,"Saraburi",99.95315,13.396103,8,2009,41,77.9045762248185
"10545",10605,"Saraburi",99.95315,13.396103,9,2009,30,78.7237689576586
"10546",10606,"Saraburi",99.95315,13.396103,10,2009,23,78.3377123587945
"10547",10607,"Saraburi",99.95315,13.396103,11,2009,7,71.6757464934094
"10548",10608,"Saraburi",99.95315,13.396103,12,2009,7,69.7642416109722
"10549",10609,"Saraburi",99.95315,13.396103,1,2010,19,73.749716448426
"10550",10610,"Saraburi",99.95315,13.396103,2,2010,28,70.0610766880852
"10551",10611,"Saraburi",99.95315,13.396103,3,2010,23,71.1222962151602
"10552",10612,"Saraburi",99.95315,13.396103,4,2010,17,71.86117357767
"10553",10613,"Saraburi",99.95315,13.396103,5,2010,25,71.5224849337328
"10554",10614,"Saraburi",99.95315,13.396103,6,2010,42,76.5612638476616
"10555",10615,"Saraburi",99.95315,13.396103,7,2010,91,73.961156305902
"10556",10616,"Saraburi",99.95315,13.396103,8,2010,135,75.7838571982781
"10557",10617,"Saraburi",99.95315,13.396103,9,2010,111,78.5242779863357
"10558",10618,"Saraburi",99.95315,13.396103,10,2010,65,82.7594985727333
"10559",10619,"Saraburi",99.95315,13.396103,11,2010,57,73.7800767884416
"10560",10620,"Saraburi",99.95315,13.396103,12,2010,18,70.1819740042891
"10561",10621,"Saraburi",101.01703,14.626601,1,2011,21,63.2096784177034
"10562",10622,"Saraburi",101.01703,14.626601,2,2011,32,64.9935380686884
"10563",10623,"Saraburi",101.01703,14.626601,3,2011,41,68.2741818718288
"10564",10624,"Saraburi",101.01703,14.626601,4,2011,61,71.2443909520688
"10565",10625,"Saraburi",101.01703,14.626601,5,2011,116,75.1329638771389
"10566",10626,"Saraburi",101.01703,14.626601,6,2011,125,76.96131180473
"10567",10627,"Saraburi",101.01703,14.626601,7,2011,137,78.5488253220268
"10568",10628,"Saraburi",101.01703,14.626601,8,2011,62,76.0001653588337
"10569",10629,"Saraburi",101.01703,14.626601,9,2011,43,81.7587610659392
"10570",10630,"Saraburi",101.01703,14.626601,10,2011,28,77.9346715014914
"10571",10631,"Saraburi",101.01703,14.626601,11,2011,34,70.1631021416706
"10572",10632,"Saraburi",101.01703,14.626601,12,2011,15,61.3650048131528
"10573",10633,"Saraburi",101.01703,14.626601,1,2012,17,59.6852212076602
"10574",10634,"Saraburi",101.01703,14.626601,2,2012,21,63.4516654636549
"10575",10635,"Saraburi",101.01703,14.626601,3,2012,11,68.3949573599774
"10576",10636,"Saraburi",101.01703,14.626601,4,2012,22,72.7253917362379
